year,state,level,total_people_by_state_and_level,total_man_by_state_and_level,total_woman_by_state_and_level,total_people_by_state,total_man_by_state,total_woman_by_state
2018,Baja California Sur,No especificado,11347,6436,4911,0,0,0
2018,Baja California Sur,No recibe ingresos,62044,54337,7707,0,0,0
2018,Campeche,1 salario m¡nimo,30214,21870,8344,0,0,0
2018,Campeche,Menos de 1 s.m.,341841,322472,19369,0,0,0
2018,Campeche,M s de 1 hasta 2 s.m.,4467,3636,831,0,0,0
2018,Campeche,M s de 10 s.m.,260720,106098,154622,0,0,0
2018,Campeche,M s de 2 hasta 3 s.m.,138038,130623,7415,0,0,0
2018,Campeche,M s de 3 hasta 5 s.m.,149444,73113,76331,0,0,0
2018,Campeche,M s de 5 hasta 10 s.m.,28909,23215,5694,0,0,0
2018,Campeche,No especificado,10116,7036,3080,0,0,0
2018,Campeche,No recibe ingresos,52250,49133,3117,0,0,0
2018,Chiapas,1 salario m¡nimo,12608,12223,385,0,0,0
2018,Chiapas,Menos de 1 s.m.,3099858,2990410,109448,0,0,0
2018,Chiapas,M s de 1 hasta 2 s.m.,17897,15058,2839,0,0,0
2018,Chiapas,M s de 10 s.m.,943155,348494,594661,0,0,0
2018,Chiapas,M s de 2 hasta 3 s.m.,514164,502727,11437,0,0,0
2018,Chiapas,M s de 3 hasta 5 s.m.,541488,302280,239208,0,0,0
2018,Chiapas,M s de 5 hasta 10 s.m.,151468,124891,26577,0,0,0
2018,Chiapas,No especificado,24439,13081,11358,0,0,0
2018,Chiapas,No recibe ingresos,287936,280161,7775,0,0,0
2018,Chihuahua,1 salario m¡nimo,67534,65549,1985,0,0,0
2018,Chihuahua,Menos de 1 s.m.,540803,476562,64241,0,0,0
2018,Chihuahua,M s de 1 hasta 2 s.m.,43646,37605,6041,0,0,0
2018,Chihuahua,M s de 10 s.m.,982411,481229,501182,0,0,0
2018,Chihuahua,M s de 2 hasta 3 s.m.,434376,415676,18700,0,0,0
2018,Chihuahua,M s de 3 hasta 5 s.m.,1969661,1132938,836723,0,0,0
2018,Chihuahua,M s de 5 hasta 10 s.m.,178190,127562,50628,0,0,0
2018,Chihuahua,No especificado,54161,31811,22350,0,0,0
2018,Chihuahua,No recibe ingresos,230161,207561,22600,0,0,0
2018,Ciudad de Mxico,1 salario m¡nimo,4214,3442,772,0,0,0
2018,Ciudad de Mxico,Menos de 1 s.m.,63949,58467,5482,0,0,0
2018,Ciudad de Mxico,M s de 1 hasta 2 s.m.,57115,38123,18992,0,0,0
2018,Ciudad de Mxico,M s de 10 s.m.,2920357,1483950,1436407,0,0,0
2018,Ciudad de Mxico,M s de 2 hasta 3 s.m.,923210,828721,94489,0,0,0
2018,Ciudad de Mxico,M s de 3 hasta 5 s.m.,1772865,1068295,704570,0,0,0
2018,Ciudad de Mxico,M s de 5 hasta 10 s.m.,508574,332635,175939,0,0,0
2018,Ciudad de Mxico,No especificado,385713,236693,149020,0,0,0
2018,Ciudad de Mxico,No recibe ingresos,1077839,960304,117535,0,0,0
2018,Coahuila,1 salario m¡nimo,66370,63368,3002,0,0,0
2018,Coahuila,Menos de 1 s.m.,223432,203969,19463,0,0,0
2018,Coahuila,M s de 1 hasta 2 s.m.,22957,20791,2166,0,0,0
2018,Coahuila,M s de 10 s.m.,761499,343768,417731,0,0,0
2018,Coahuila,M s de 2 hasta 3 s.m.,431464,416825,14639,0,0,0
2018,Coahuila,M s de 3 hasta 5 s.m.,1608413,1105919,502494,0,0,0
2018,Coahuila,M s de 5 hasta 10 s.m.,144123,108869,35254,0,0,0
2018,Coahuila,No especificado,26973,15183,11790,0,0,0
2018,Coahuila,No recibe ingresos,233139,214288,18851,0,0,0
2018,Colima,1 salario m¡nimo,11370,10211,1159,0,0,0
2018,Colima,Menos de 1 s.m.,175622,144455,31167,0,0,0
2018,Colima,M s de 1 hasta 2 s.m.,8424,6767,1657,0,0,0
2018,Colima,M s de 10 s.m.,220057,84752,135305,0,0,0
2018,Colima,M s de 2 hasta 3 s.m.,111800,106118,5682,0,0,0
2018,Colima,M s de 3 hasta 5 s.m.,141107,77290,63817,0,0,0
2018,Colima,M s de 5 hasta 10 s.m.,44909,32746,12163,0,0,0
2018,Colima,No especificado,8784,5429,3355,0,0,0
2018,Colima,No recibe ingresos,118534,99008,19526,0,0,0
2018,Durango,1 salario m¡nimo,49359,43203,6156,0,0,0
2018,Durango,Menos de 1 s.m.,414842,396978,17864,0,0,0
2018,Durango,M s de 1 hasta 2 s.m.,10396,6868,3528,0,0,0
2018,Durango,M s de 10 s.m.,505109,209794,295315,0,0,0
2018,Durango,M s de 2 hasta 3 s.m.,285651,277081,8570,0,0,0
2018,Durango,M s de 3 hasta 5 s.m.,512530,328005,184525,0,0,0
2018,Durango,M s de 5 hasta 10 s.m.,66480,51148,15332,0,0,0
2018,Durango,No especificado,17581,10456,7125,0,0,0
2018,Durango,No recibe ingresos,106860,99794,7066,0,0,0
2018,Estado de Mxico,1 salario m¡nimo,56036,56036,0,0,0,0
2018,Estado de Mxico,Menos de 1 s.m.,1390897,1214156,176741,0,0,0
2018,Estado de Mxico,M s de 1 hasta 2 s.m.,108026,86054,21972,0,0,0
2018,Estado de Mxico,M s de 10 s.m.,5533236,2721866,2811370,0,0,0
2018,Estado de Mxico,M s de 2 hasta 3 s.m.,2560159,2431905,128254,0,0,0
2018,Estado de Mxico,M s de 3 hasta 5 s.m.,5576009,3770725,1805284,0,0,0
2018,Estado de Mxico,M s de 5 hasta 10 s.m.,981482,682116,299366,0,0,0
2018,Estado de Mxico,No especificado,247377,165153,82224,0,0,0
2018,Estado de Mxico,No recibe ingresos,1927297,1752788,174509,0,0,0
2018,Guanajuato,1 salario m¡nimo,30098,23330,6768,0,0,0
2018,Guanajuato,Menos de 1 s.m.,1049010,866512,182498,0,0,0
2018,Guanajuato,M s de 1 hasta 2 s.m.,22764,17155,5609,0,0,0
2018,Guanajuato,M s de 10 s.m.,1418274,601498,816776,0,0,0
2018,Guanajuato,M s de 2 hasta 3 s.m.,946227,918609,27618,0,0,0
2018,Guanajuato,M s de 3 hasta 5 s.m.,2776265,1807503,968762,0,0,0
2018,Guanajuato,M s de 5 hasta 10 s.m.,415893,306461,109432,0,0,0
2018,Guanajuato,No especificado,30933,19700,11233,0,0,0
2018,Guanajuato,No recibe ingresos,283077,266634,16443,0,0,0
2018,Guerrero,1 salario m¡nimo,25859,25352,507,0,0,0
2018,Guerrero,Menos de 1 s.m.,1723803,1466497,257306,0,0,0
2018,Guerrero,M s de 1 hasta 2 s.m.,23643,18973,4670,0,0,0
2018,Guerrero,M s de 10 s.m.,781492,272392,509100,0,0,0
2018,Guerrero,M s de 2 hasta 3 s.m.,434578,428310,6268,0,0,0
2018,Guerrero,M s de 3 hasta 5 s.m.,557180,241498,315682,0,0,0
2018,Guerrero,M s de 5 hasta 10 s.m.,80655,65890,14765,0,0,0
2018,Guerrero,No especificado,22231,12292,9939,0,0,0
2018,Guerrero,No recibe ingresos,191351,186811,4540,0,0,0
2018,Hidalgo,1 salario m¡nimo,19783,19783,0,0,0,0
2018,Hidalgo,Menos de 1 s.m.,977043,834057,142986,0,0,0
2018,Hidalgo,M s de 1 hasta 2 s.m.,13771,11130,2641,0,0,0
2018,Hidalgo,M s de 10 s.m.,842472,357348,485124,0,0,0
2018,Hidalgo,M s de 2 hasta 3 s.m.,478653,464533,14120,0,0,0
2018,Hidalgo,M s de 3 hasta 5 s.m.,749124,453248,295876,0,0,0
2018,Hidalgo,M s de 5 hasta 10 s.m.,113225,85752,27473,0,0,0
2018,Hidalgo,No especificado,17526,8657,8869,0,0,0
2018,Hidalgo,No recibe ingresos,168897,161572,7325,0,0,0
2018,Jalisco,1 salario m¡nimo,12235,11702,533,0,0,0
2018,Jalisco,Menos de 1 s.m.,1257153,1087350,169803,0,0,0
2018,Jalisco,M s de 1 hasta 2 s.m.,39293,29643,9650,0,0,0
2018,Jalisco,M s de 10 s.m.,2358927,1048174,1310753,0,0,0
2018,Jalisco,M s de 2 hasta 3 s.m.,1247714,1205106,42608,0,0,0
2018,Jalisco,M s de 3 hasta 5 s.m.,2676525,1726332,950193,0,0,0
2018,Jalisco,M s de 5 hasta 10 s.m.,528918,394922,133996,0,0,0
2018,Jalisco,No especificado,113733,80416,33317,0,0,0
2018,Jalisco,No recibe ingresos,584652,506499,78153,0,0,0
2018,Michoac n,1 salario m¡nimo,1580,1580,0,0,0,0
2018,Michoac n,Menos de 1 s.m.,1986498,1763091,223407,0,0,0
2018,Michoac n,M s de 1 hasta 2 s.m.,21933,20740,1193,0,0,0
2018,Michoac n,M s de 10 s.m.,1318051,504227,813824,0,0,0
2018,Michoac n,M s de 2 hasta 3 s.m.,684320,668381,15939,0,0,0
2018,Michoac n,M s de 3 hasta 5 s.m.,839807,505090,334717,0,0,0
2018,Michoac n,M s de 5 hasta 10 s.m.,305705,226898,78807,0,0,0
2018,Michoac n,No especificado,33500,20322,13178,0,0,0
2018,Michoac n,No recibe ingresos,235031,212459,22572,0,0,0
2018,Morelos,1 salario m¡nimo,4312,4312,0,0,0,0
2018,Morelos,Menos de 1 s.m.,421442,380345,41097,0,0,0
2018,Morelos,M s de 1 hasta 2 s.m.,12440,9122,3318,0,0,0
2018,Morelos,M s de 10 s.m.,539656,231595,308061,0,0,0
2018,Morelos,M s de 2 hasta 3 s.m.,330224,324561,5663,0,0,0
2018,Morelos,M s de 3 hasta 5 s.m.,392640,255485,137155,0,0,0
2018,Morelos,M s de 5 hasta 10 s.m.,79884,62365,17519,0,0,0
2018,Morelos,No especificado,25525,17821,7704,0,0,0
2018,Morelos,No recibe ingresos,153929,146704,7225,0,0,0
2018,Nacional,1 salario m¡nimo,816592,742011,74581,0,0,0
2018,Nacional,Menos de 1 s.m.,27305919,24349507,2956412,0,0,0
2018,Nacional,M s de 1 hasta 2 s.m.,834921,681057,153864,0,0,0
2018,Nacional,M s de 10 s.m.,33760298,14939482,18820816,0,0,0
2018,Nacional,M s de 2 hasta 3 s.m.,17680279,16992190,688089,0,0,0
2018,Nacional,M s de 3 hasta 5 s.m.,35762628,22284206,13478422,0,0,0
2018,Nacional,M s de 5 hasta 10 s.m.,6318912,4597430,1721482,0,0,0
2018,Nacional,No especificado,1611729,1030402,581327,0,0,0
2018,Nacional,No recibe ingresos,9659040,8825489,833551,0,0,0
2018,Nayarit,1 salario m¡nimo,1276,1093,183,0,0,0
2018,Nayarit,Menos de 1 s.m.,481375,444920,36455,0,0,0
2018,Nayarit,M s de 1 hasta 2 s.m.,8608,6935,1673,0,0,0
2018,Nayarit,M s de 10 s.m.,406267,143470,262797,0,0,0
2018,Nayarit,M s de 2 hasta 3 s.m.,182952,176928,6024,0,0,0
2018,Nayarit,M s de 3 hasta 5 s.m.,192244,95743,96501,0,0,0
2018,Nayarit,M s de 5 hasta 10 s.m.,62443,49143,13300,0,0,0
2018,Nayarit,No especificado,16777,9767,7010,0,0,0
2018,Nayarit,No recibe ingresos,72069,67486,4583,0,0,0
2018,Nuevo Le¢n,1 salario m¡nimo,9957,8681,1276,0,0,0
2018,Nuevo Le¢n,Menos de 1 s.m.,136954,127517,9437,0,0,0
2018,Nuevo Le¢n,M s de 1 hasta 2 s.m.,57243,45880,11363,0,0,0
2018,Nuevo Le¢n,M s de 10 s.m.,1339322,614297,725025,0,0,0
2018,Nuevo Le¢n,M s de 2 hasta 3 s.m.,797597,748649,48948,0,0,0
2018,Nuevo Le¢n,M s de 3 hasta 5 s.m.,2309798,1636668,673130,0,0,0
2018,Nuevo Le¢n,M s de 5 hasta 10 s.m.,346006,250765,95241,0,0,0
2018,Nuevo Le¢n,No especificado,86643,58540,28103,0,0,0
2018,Nuevo Le¢n,No recibe ingresos,603074,534706,68368,0,0,0
2018,Oaxaca,1 salario m¡nimo,18942,18127,815,0,0,0
2018,Oaxaca,Menos de 1 s.m.,2150959,1893480,257479,0,0,0
2018,Oaxaca,M s de 1 hasta 2 s.m.,13371,12048,1323,0,0,0
2018,Oaxaca,M s de 10 s.m.,902541,300931,601610,0,0,0
2018,Oaxaca,M s de 2 hasta 3 s.m.,484103,478712,5391,0,0,0
2018,Oaxaca,M s de 3 hasta 5 s.m.,913786,332727,581059,0,0,0
2018,Oaxaca,M s de 5 hasta 10 s.m.,108718,87855,20863,0,0,0
2018,Oaxaca,No especificado,13540,7629,5911,0,0,0
2018,Oaxaca,No recibe ingresos,209046,199642,9404,0,0,0
2018,Puebla,1 salario m¡nimo,5710,5217,493,0,0,0
2018,Puebla,Menos de 1 s.m.,2205150,1824508,380642,0,0,0
2018,Puebla,M s de 1 hasta 2 s.m.,24568,14693,9875,0,0,0
2018,Puebla,M s de 10 s.m.,1817867,736365,1081502,0,0,0
2018,Puebla,M s de 2 hasta 3 s.m.,1021048,996944,24104,0,0,0
2018,Puebla,M s de 3 hasta 5 s.m.,1897144,1135070,762074,0,0,0
2018,Puebla,M s de 5 hasta 10 s.m.,271593,197231,74362,0,0,0
2018,Puebla,No especificado,50995,30873,20122,0,0,0
2018,Puebla,No recibe ingresos,373900,355879,18021,0,0,0
2018,Queretaro,1 salario m¡nimo,13366,13366,0,0,0,0
2018,Queretaro,Menos de 1 s.m.,163098,153972,9126,0,0,0
2018,Queretaro,M s de 1 hasta 2 s.m.,15611,13125,2486,0,0,0
2018,Queretaro,M s de 10 s.m.,455111,205999,249112,0,0,0
2018,Queretaro,M s de 2 hasta 3 s.m.,356039,343567,12472,0,0,0
2018,Queretaro,M s de 3 hasta 5 s.m.,785022,528454,256568,0,0,0
2018,Queretaro,M s de 5 hasta 10 s.m.,108773,82162,26611,0,0,0
2018,Queretaro,No especificado,31133,22250,8883,0,0,0
2018,Queretaro,No recibe ingresos,151420,136900,14520,0,0,0
2018,Quintana Roo,1 salario m¡nimo,1701,1701,0,0,0,0
2018,Quintana Roo,Menos de 1 s.m.,169454,159149,10305,0,0,0
2018,Quintana Roo,M s de 1 hasta 2 s.m.,7946,6804,1142,0,0,0
2018,Quintana Roo,M s de 10 s.m.,462262,210982,251280,0,0,0
2018,Quintana Roo,M s de 2 hasta 3 s.m.,321643,303175,18468,0,0,0
2018,Quintana Roo,M s de 3 hasta 5 s.m.,194863,127215,67648,0,0,0
2018,Quintana Roo,M s de 5 hasta 10 s.m.,78709,55937,22772,0,0,0
2018,Quintana Roo,No especificado,26148,17537,8611,0,0,0
2018,Quintana Roo,No recibe ingresos,207384,189883,17501,0,0,0
2018,San Luis Potos¡,1 salario m¡nimo,21260,18951,2309,0,0,0
2018,San Luis Potos¡,Menos de 1 s.m.,849822,780451,69371,0,0,0
2018,San Luis Potos¡,M s de 1 hasta 2 s.m.,21566,19346,2220,0,0,0
2018,San Luis Potos¡,M s de 10 s.m.,702589,277728,424861,0,0,0
2018,San Luis Potos¡,M s de 2 hasta 3 s.m.,423191,410514,12677,0,0,0
2018,San Luis Potos¡,M s de 3 hasta 5 s.m.,952960,599622,353338,0,0,0
2018,San Luis Potos¡,M s de 5 hasta 10 s.m.,113624,89536,24088,0,0,0
2018,San Luis Potos¡,No especificado,21284,15007,6277,0,0,0
2018,San Luis Potos¡,No recibe ingresos,138176,128312,9864,0,0,0
2018,Sinaloa,1 salario m¡nimo,21810,19565,2245,0,0,0
2018,Sinaloa,Menos de 1 s.m.,866256,714151,152105,0,0,0
2018,Sinaloa,M s de 1 hasta 2 s.m.,31439,26749,4690,0,0,0
2018,Sinaloa,M s de 10 s.m.,855817,352503,503314,0,0,0
2018,Sinaloa,M s de 2 hasta 3 s.m.,491821,475194,16627,0,0,0
2018,Sinaloa,M s de 3 hasta 5 s.m.,576415,333789,242626,0,0,0
2018,Sinaloa,M s de 5 hasta 10 s.m.,218209,158580,59629,0,0,0
2018,Sinaloa,No especificado,42882,24858,18024,0,0,0
2018,Sinaloa,No recibe ingresos,161135,144324,16811,0,0,0
2018,Sonora,1 salario m¡nimo,61141,54561,6580,0,0,0
2018,Sonora,Menos de 1 s.m.,603436,498384,105052,0,0,0
2018,Sonora,M s de 1 hasta 2 s.m.,40478,34753,5725,0,0,0
2018,Sonora,M s de 10 s.m.,829935,348030,481905,0,0,0
2018,Sonora,M s de 2 hasta 3 s.m.,426909,410769,16140,0,0,0
2018,Sonora,M s de 3 hasta 5 s.m.,1010734,561547,449187,0,0,0
2018,Sonora,M s de 5 hasta 10 s.m.,221811,160492,61319,0,0,0
2018,Sonora,No especificado,49002,33901,15101,0,0,0
2018,Sonora,No recibe ingresos,155145,133330,21815,0,0,0
2018,Tabasco,1 salario m¡nimo,79355,67178,12177,0,0,0
2018,Tabasco,Menos de 1 s.m.,658451,635871,22580,0,0,0
2018,Tabasco,M s de 1 hasta 2 s.m.,12195,11221,974,0,0,0
2018,Tabasco,M s de 10 s.m.,598443,280940,317503,0,0,0
2018,Tabasco,M s de 2 hasta 3 s.m.,274217,264159,10058,0,0,0
2018,Tabasco,M s de 3 hasta 5 s.m.,293845,161477,132368,0,0,0
2018,Tabasco,M s de 5 hasta 10 s.m.,105502,78494,27008,0,0,0
2018,Tabasco,No especificado,16019,10827,5192,0,0,0
2018,Tabasco,No recibe ingresos,181712,175879,5833,0,0,0
2018,Tamaulipas,1 salario m¡nimo,39725,31453,8272,0,0,0
2018,Tamaulipas,Menos de 1 s.m.,438677,408876,29801,0,0,0
2018,Tamaulipas,M s de 1 hasta 2 s.m.,41217,39286,1931,0,0,0
2018,Tamaulipas,M s de 10 s.m.,985554,468393,517161,0,0,0
2018,Tamaulipas,M s de 2 hasta 3 s.m.,498030,474944,23086,0,0,0
2018,Tamaulipas,M s de 3 hasta 5 s.m.,1381021,853210,527811,0,0,0
2018,Tamaulipas,M s de 5 hasta 10 s.m.,181199,140712,40487,0,0,0
2018,Tamaulipas,No especificado,57674,41222,16452,0,0,0
2018,Tamaulipas,No recibe ingresos,355668,313265,42403,0,0,0
2018,Tlaxcala,1 salario m¡nimo,846,846,0,0,0,0
2018,Tlaxcala,Menos de 1 s.m.,251479,225444,26035,0,0,0
2018,Tlaxcala,M s de 1 hasta 2 s.m.,3113,3113,0,0,0,0
2018,Tlaxcala,M s de 10 s.m.,374111,156508,217603,0,0,0
2018,Tlaxcala,M s de 2 hasta 3 s.m.,227370,223900,3470,0,0,0
2018,Tlaxcala,M s de 3 hasta 5 s.m.,610453,347775,262678,0,0,0
2018,Tlaxcala,M s de 5 hasta 10 s.m.,44671,35750,8921,0,0,0
2018,Tlaxcala,No especificado,7646,4747,2899,0,0,0
2018,Tlaxcala,No recibe ingresos,59344,56950,2394,0,0,0
2018,Veracruz,1 salario m¡nimo,54009,49169,4840,0,0,0
2018,Veracruz,Menos de 1 s.m.,3160801,2980209,180592,0,0,0
2018,Veracruz,M s de 1 hasta 2 s.m.,84839,70471,14368,0,0,0
2018,Veracruz,M s de 10 s.m.,2015651,855580,1160071,0,0,0
2018,Veracruz,M s de 2 hasta 3 s.m.,1224417,1195322,29095,0,0,0
2018,Veracruz,M s de 3 hasta 5 s.m.,1046229,718039,328190,0,0,0
2018,Veracruz,M s de 5 hasta 10 s.m.,310866,216266,94600,0,0,0
2018,Veracruz,No especificado,68678,40953,27725,0,0,0
2018,Veracruz,No recibe ingresos,684743,641588,43155,0,0,0
2018,Yucat n,1 salario m¡nimo,9065,7700,1365,0,0,0
2018,Yucat n,Menos de 1 s.m.,421520,392750,28770,0,0,0
2018,Yucat n,M s de 1 hasta 2 s.m.,18337,15913,2424,0,0,0
2018,Yucat n,M s de 10 s.m.,622548,268455,354093,0,0,0
2018,Yucat n,M s de 2 hasta 3 s.m.,366700,349246,17454,0,0,0
2018,Yucat n,M s de 3 hasta 5 s.m.,730106,382879,347227,0,0,0
2018,Yucat n,M s de 5 hasta 10 s.m.,139818,103883,35935,0,0,0
2018,Yucat n,No especificado,21865,14987,6878,0,0,0
2018,Yucat n,No recibe ingresos,171571,160754,10817,0,0,0
2018,Zacatecas,1 salario m¡nimo,53403,51668,1735,0,0,0
2018,Zacatecas,Menos de 1 s.m.,567382,500847,66535,0,0,0
2018,Zacatecas,M s de 1 hasta 2 s.m.,6475,5327,1148,0,0,0
2018,Zacatecas,M s de 10 s.m.,378373,156747,221626,0,0,0
2018,Zacatecas,M s de 2 hasta 3 s.m.,243688,239972,3716,0,0,0
2018,Zacatecas,M s de 3 hasta 5 s.m.,312621,203655,108966,0,0,0
2018,Zacatecas,M s de 5 hasta 10 s.m.,71008,54484,16524,0,0,0
2018,Zacatecas,No especificado,11616,8549,3067,0,0,0
2018,Zacatecas,No recibe ingresos,43345,38394,4951,0,0,0
2019,Aguascalientes,1 salario m¡nimo,3492,3096,396,0,0,0
2019,Aguascalientes,Menos de 1 s.m.,45986,42005,3981,0,0,0
2019,Aguascalientes,M s de 1 hasta 2 s.m.,3938,2880,1058,0,0,0
2019,Aguascalientes,M s de 10 s.m.,178268,87472,90796,0,0,0
2019,Aguascalientes,M s de 2 hasta 3 s.m.,89926,85681,4245,0,0,0
2019,Aguascalientes,M s de 3 hasta 5 s.m.,288274,193405,94869,0,0,0
2019,Aguascalientes,M s de 5 hasta 10 s.m.,32347,21929,10418,0,0,0
2019,Aguascalientes,No especificado,6910,4477,2433,0,0,0
2019,Aguascalientes,No recibe ingresos,41413,38086,3327,0,0,0
2019,Baja California,1 salario m¡nimo,1987,1730,257,0,0,0
2019,Baja California,Menos de 1 s.m.,155661,111804,43857,0,0,0
2019,Baja California,M s de 1 hasta 2 s.m.,12311,9351,2960,0,0,0
2019,Baja California,M s de 10 s.m.,554042,268016,286026,0,0,0
2019,Baja California,M s de 2 hasta 3 s.m.,218894,211663,7231,0,0,0
2019,Baja California,M s de 3 hasta 5 s.m.,826659,498829,327830,0,0,0
2019,Baja California,M s de 5 hasta 10 s.m.,95913,67780,28133,0,0,0
2019,Baja California,No especificado,22890,14253,8637,0,0,0
2019,Baja California,No recibe ingresos,140804,126831,13973,0,0,0
2019,Baja California Sur,1 salario m¡nimo,5965,5782,183,0,0,0
2019,Baja California Sur,Menos de 1 s.m.,60219,49140,11079,0,0,0
2019,Baja California Sur,M s de 1 hasta 2 s.m.,5513,4729,784,0,0,0
2019,Baja California Sur,M s de 10 s.m.,125433,58539,66894,0,0,0
2019,Baja California Sur,M s de 2 hasta 3 s.m.,92112,85702,6410,0,0,0
2019,Baja California Sur,M s de 3 hasta 5 s.m.,51877,32989,18888,0,0,0
2019,Baja California Sur,M s de 5 hasta 10 s.m.,18565,11609,6956,0,0,0
2019,Baja California Sur,No especificado,7425,4491,2934,0,0,0
2019,Baja California Sur,No recibe ingresos,31378,27360,4018,0,0,0
2019,Campeche,1 salario m¡nimo,12488,9476,3012,0,0,0
2019,Campeche,Menos de 1 s.m.,173731,161371,12360,0,0,0
2019,Campeche,M s de 1 hasta 2 s.m.,2442,1975,467,0,0,0
2019,Campeche,M s de 10 s.m.,128556,53803,74753,0,0,0
2019,Campeche,M s de 2 hasta 3 s.m.,73808,68219,5589,0,0,0
2019,Campeche,M s de 3 hasta 5 s.m.,80703,39101,41602,0,0,0
2019,Campeche,M s de 5 hasta 10 s.m.,18001,14801,3200,0,0,0
2019,Campeche,No especificado,5770,3951,1819,0,0,0
2019,Campeche,No recibe ingresos,26359,24311,2048,0,0,0
2019,Chiapas,1 salario m¡nimo,3068,3068,0,0,0,0
2019,Chiapas,Menos de 1 s.m.,1428148,1364487,63661,0,0,0
2019,Chiapas,M s de 1 hasta 2 s.m.,7997,6833,1164,0,0,0
2019,Chiapas,M s de 10 s.m.,538398,192780,345618,0,0,0
2019,Chiapas,M s de 2 hasta 3 s.m.,266121,260862,5259,0,0,0
2019,Chiapas,M s de 3 hasta 5 s.m.,370969,254592,116377,0,0,0
2019,Chiapas,M s de 5 hasta 10 s.m.,76702,59174,17528,0,0,0
2019,Chiapas,No especificado,11520,5656,5864,0,0,0
2019,Chiapas,No recibe ingresos,134841,131460,3381,0,0,0
2019,Chihuahua,1 salario m¡nimo,39205,36370,2835,0,0,0
2019,Chihuahua,Menos de 1 s.m.,254112,240585,13527,0,0,0
2019,Chihuahua,M s de 1 hasta 2 s.m.,16922,14231,2691,0,0,0
2019,Chihuahua,M s de 10 s.m.,468982,235315,233667,0,0,0
2019,Chihuahua,M s de 2 hasta 3 s.m.,228648,217375,11273,0,0,0
2019,Chihuahua,M s de 3 hasta 5 s.m.,970499,594156,376343,0,0,0
2019,Chihuahua,M s de 5 hasta 10 s.m.,82932,59065,23867,0,0,0
2019,Chihuahua,No especificado,23236,13645,9591,0,0,0
2019,Chihuahua,No recibe ingresos,115853,103532,12321,0,0,0
2019,Ciudad de Mxico,1 salario m¡nimo,1990,1369,621,0,0,0
2019,Ciudad de Mxico,Menos de 1 s.m.,40564,34958,5606,0,0,0
2019,Ciudad de Mxico,M s de 1 hasta 2 s.m.,35641,21906,13735,0,0,0
2019,Ciudad de Mxico,M s de 10 s.m.,1550175,762520,787655,0,0,0
2019,Ciudad de Mxico,M s de 2 hasta 3 s.m.,501538,449477,52061,0,0,0
2019,Ciudad de Mxico,M s de 3 hasta 5 s.m.,835875,519040,316835,0,0,0
2019,Ciudad de Mxico,M s de 5 hasta 10 s.m.,247285,188675,58610,0,0,0
2019,Ciudad de Mxico,No especificado,171128,120717,50411,0,0,0
2019,Ciudad de Mxico,No recibe ingresos,563805,499687,64118,0,0,0
2019,Coahuila,1 salario m¡nimo,25990,25067,923,0,0,0
2019,Coahuila,Menos de 1 s.m.,102728,92317,10411,0,0,0
2019,Coahuila,M s de 1 hasta 2 s.m.,15127,14621,506,0,0,0
2019,Coahuila,M s de 10 s.m.,374417,161962,212455,0,0,0
2019,Coahuila,M s de 2 hasta 3 s.m.,192795,185946,6849,0,0,0
2019,Coahuila,M s de 3 hasta 5 s.m.,832661,560037,272624,0,0,0
2019,Coahuila,M s de 5 hasta 10 s.m.,78296,59044,19252,0,0,0
2019,Coahuila,No especificado,13645,9387,4258,0,0,0
2019,Coahuila,No recibe ingresos,120411,112747,7664,0,0,0
2019,Colima,1 salario m¡nimo,8581,8369,212,0,0,0
2019,Colima,Menos de 1 s.m.,99176,78629,20547,0,0,0
2019,Colima,M s de 1 hasta 2 s.m.,3231,2729,502,0,0,0
2019,Colima,M s de 10 s.m.,104206,37276,66930,0,0,0
2019,Colima,M s de 2 hasta 3 s.m.,51683,49963,1720,0,0,0
2019,Colima,M s de 3 hasta 5 s.m.,67692,38457,29235,0,0,0
2019,Colima,M s de 5 hasta 10 s.m.,24945,17823,7122,0,0,0
2019,Colima,No especificado,4675,2785,1890,0,0,0
2019,Colima,No recibe ingresos,56381,45161,11220,0,0,0
2019,Durango,1 salario m¡nimo,23802,21858,1944,0,0,0
2019,Durango,Menos de 1 s.m.,203396,191037,12359,0,0,0
2019,Durango,M s de 1 hasta 2 s.m.,6780,5239,1541,0,0,0
2019,Durango,M s de 10 s.m.,259074,97399,161675,0,0,0
2019,Durango,M s de 2 hasta 3 s.m.,134433,131525,2908,0,0,0
2019,Durango,M s de 3 hasta 5 s.m.,266099,164134,101965,0,0,0
2019,Durango,M s de 5 hasta 10 s.m.,39349,30067,9282,0,0,0
2019,Durango,No especificado,6581,4537,2044,0,0,0
2019,Durango,No recibe ingresos,58878,55517,3361,0,0,0
2019,Estado de Mxico,1 salario m¡nimo,24959,21934,3025,0,0,0
2019,Estado de Mxico,Menos de 1 s.m.,741374,664835,76539,0,0,0
2019,Estado de Mxico,M s de 1 hasta 2 s.m.,40341,39847,494,0,0,0
2019,Estado de Mxico,M s de 10 s.m.,3048860,1449097,1599763,0,0,0
2019,Estado de Mxico,M s de 2 hasta 3 s.m.,1186811,1149388,37423,0,0,0
2019,Estado de Mxico,M s de 3 hasta 5 s.m.,2642710,1832098,810612,0,0,0
2019,Estado de Mxico,M s de 5 hasta 10 s.m.,416447,289503,126944,0,0,0
