year,state,level,total_people_by_state_and_level,total_man_by_state_and_level,total_woman_by_state_and_level,total_people_by_state_and_year,total_man_by_state_and_year,total_woman_by_state_and_year,man_percentage_by_state_and_level,woman_percentage_by_state_and_level,rate_level
2012,Yucat n,M s de 5 hasta 10 s.m.,95981,71787,24194,2256005,1561402,694603,74.793,25.207,0
2012,Yucat n,No especificado,22109,15346,6763,2256005,1561402,694603,69.411,30.589,0
2012,Yucat n,No recibe ingresos,146953,137404,9549,2256005,1561402,694603,93.502,6.498,0
2012,Zacatecas,1 salario m¡nimo,35170,31987,3183,1548699,1138611,410088,90.95,9.05,0
2012,Zacatecas,Menos de 1 s.m.,609443,540449,68994,1548699,1138611,410088,88.679,11.321,0
2012,Zacatecas,M s de 1 hasta 2 s.m.,5631,5288,343,1548699,1138611,410088,93.909,6.091,0
2012,Zacatecas,M s de 10 s.m.,394117,162639,231478,1548699,1138611,410088,41.267,58.733,0
2012,Zacatecas,M s de 2 hasta 3 s.m.,164933,161628,3305,1548699,1138611,410088,97.996,2.004,0
2012,Zacatecas,M s de 3 hasta 5 s.m.,241913,157201,84712,1548699,1138611,410088,64.982,35.018,0
2012,Zacatecas,M s de 5 hasta 10 s.m.,48454,36809,11645,1548699,1138611,410088,75.967,24.033,0
2012,Zacatecas,No especificado,12397,8529,3868,1548699,1138611,410088,68.799,31.201,0
2012,Zacatecas,No recibe ingresos,36641,34081,2560,1548699,1138611,410088,93.013,6.987,0
2013,Aguascalientes,1 salario m¡nimo,7559,6964,595,1179185,834928,344257,92.129,7.871,0
2013,Aguascalientes,Menos de 1 s.m.,115217,106783,8434,1179185,834928,344257,92.68,7.32,0
2013,Aguascalientes,M s de 1 hasta 2 s.m.,6675,6049,626,1179185,834928,344257,90.622,9.378,0
2013,Aguascalientes,M s de 10 s.m.,326772,158698,168074,1179185,834928,344257,48.565,51.435,0
2013,Aguascalientes,M s de 2 hasta 3 s.m.,132241,125263,6978,1179185,834928,344257,94.723,5.277,0
2013,Aguascalientes,M s de 3 hasta 5 s.m.,436054,297958,138096,1179185,834928,344257,68.331,31.669,0
2013,Aguascalientes,M s de 5 hasta 10 s.m.,63517,51322,12195,1179185,834928,344257,80.8,19.2,0
2013,Aguascalientes,No especificado,14373,10080,4293,1179185,834928,344257,70.131,29.869,0
2013,Aguascalientes,No recibe ingresos,76777,71811,4966,1179185,834928,344257,93.532,6.468,0
2013,Baja California,1 salario m¡nimo,12006,9000,3006,3391533,2185241,1206292,74.963,25.037,0
2013,Baja California,Menos de 1 s.m.,294922,223942,70980,3391533,2185241,1206292,75.933,24.067,0
2013,Baja California,M s de 1 hasta 2 s.m.,47508,33931,13577,3391533,2185241,1206292,71.422,28.578,0
2013,Baja California,M s de 10 s.m.,1052166,552864,499302,3391533,2185241,1206292,52.545,47.455,0
2013,Baja California,M s de 2 hasta 3 s.m.,363387,354219,9168,3391533,2185241,1206292,97.477,2.523,0
2013,Baja California,M s de 3 hasta 5 s.m.,1230058,701654,528404,3391533,2185241,1206292,57.042,42.958,0
2013,Baja California,M s de 5 hasta 10 s.m.,138569,102161,36408,3391533,2185241,1206292,73.726,26.274,0
2013,Baja California,No especificado,56542,36410,20132,3391533,2185241,1206292,64.395,35.605,0
2013,Baja California,No recibe ingresos,196375,171060,25315,3391533,2185241,1206292,87.109,12.891,0
2013,Baja California Sur,1 salario m¡nimo,20209,16388,3821,652190,455042,197148,81.093,18.907,0
2013,Baja California Sur,Menos de 1 s.m.,114437,97232,17205,652190,455042,197148,84.966,15.034,0
2013,Baja California Sur,M s de 1 hasta 2 s.m.,14986,11295,3691,652190,455042,197148,75.37,24.63,0
2013,Baja California Sur,M s de 10 s.m.,211061,97181,113880,652190,455042,197148,46.044,53.956,0
2013,Baja California Sur,M s de 2 hasta 3 s.m.,111917,106394,5523,652190,455042,197148,95.065,4.935,0
2013,Baja California Sur,M s de 3 hasta 5 s.m.,95547,58260,37287,652190,455042,197148,60.975,39.025,0
2013,Baja California Sur,M s de 5 hasta 10 s.m.,33422,25555,7867,652190,455042,197148,76.462,23.538,0
2013,Baja California Sur,No especificado,11112,7122,3990,652190,455042,197148,64.093,35.907,0
2013,Baja California Sur,No recibe ingresos,39499,35615,3884,652190,455042,197148,90.167,9.833,0
2013,Campeche,1 salario m¡nimo,30683,24557,6126,965729,716886,248843,80.035,19.965,0
2013,Campeche,Menos de 1 s.m.,280001,268647,11354,965729,716886,248843,95.945,4.055,0
2013,Campeche,M s de 1 hasta 2 s.m.,7044,5970,1074,965729,716886,248843,84.753,15.247,0
2013,Campeche,M s de 10 s.m.,231529,95323,136206,965729,716886,248843,41.171,58.829,0
2013,Campeche,M s de 2 hasta 3 s.m.,169178,159689,9489,965729,716886,248843,94.391,5.609,0
2013,Campeche,M s de 3 hasta 5 s.m.,150494,75871,74623,965729,716886,248843,50.415,49.585,0
2013,Campeche,M s de 5 hasta 10 s.m.,23889,19438,4451,965729,716886,248843,81.368,18.632,0
2013,Campeche,No especificado,10177,7545,2632,965729,716886,248843,74.138,25.862,0
2013,Campeche,No recibe ingresos,62734,59846,2888,965729,716886,248843,95.396,4.604,0
2013,Chiapas,1 salario m¡nimo,9585,6744,2841,5565011,4401516,1163495,70.36,29.64,0
2013,Chiapas,Menos de 1 s.m.,2989911,2837957,151954,5565011,4401516,1163495,94.918,5.082,0
2013,Chiapas,M s de 1 hasta 2 s.m.,20215,17197,3018,5565011,4401516,1163495,85.07,14.93,0
2013,Chiapas,M s de 10 s.m.,1094547,400919,693628,5565011,4401516,1163495,36.629,63.371,0
2013,Chiapas,M s de 2 hasta 3 s.m.,484619,473569,11050,5565011,4401516,1163495,97.72,2.28,0
2013,Chiapas,M s de 3 hasta 5 s.m.,582965,314729,268236,5565011,4401516,1163495,53.988,46.012,0
2013,Chiapas,M s de 5 hasta 10 s.m.,128796,104372,24424,5565011,4401516,1163495,81.037,18.963,0
2013,Chiapas,No especificado,22239,17761,4478,5565011,4401516,1163495,79.864,20.136,0
2013,Chiapas,No recibe ingresos,232134,228268,3866,5565011,4401516,1163495,98.335,1.665,0
2013,Chihuahua,1 salario m¡nimo,56674,51596,5078,3744370,2575349,1169021,91.04,8.96,0
2013,Chihuahua,Menos de 1 s.m.,527515,499636,27879,3744370,2575349,1169021,94.715,5.285,0
2013,Chihuahua,M s de 1 hasta 2 s.m.,32753,27683,5070,3744370,2575349,1169021,84.521,15.479,0
2013,Chihuahua,M s de 10 s.m.,924064,473193,450871,3744370,2575349,1169021,51.208,48.792,0
2013,Chihuahua,M s de 2 hasta 3 s.m.,378894,368014,10880,3744370,2575349,1169021,97.128,2.872,0
2013,Chihuahua,M s de 3 hasta 5 s.m.,1478213,877228,600985,3744370,2575349,1169021,59.344,40.656,0
2013,Chihuahua,M s de 5 hasta 10 s.m.,133681,103329,30352,3744370,2575349,1169021,77.295,22.705,0
2013,Chihuahua,No especificado,52635,33291,19344,3744370,2575349,1169021,63.249,36.751,0
2013,Chihuahua,No recibe ingresos,159941,141379,18562,3744370,2575349,1169021,88.394,11.606,0
2013,Ciudad de Mxico,1 salario m¡nimo,4180,3327,853,7624863,4906198,2718665,79.593,20.407,0
2013,Ciudad de Mxico,Menos de 1 s.m.,49668,38610,11058,7624863,4906198,2718665,77.736,22.264,0
2013,Ciudad de Mxico,M s de 1 hasta 2 s.m.,38554,24558,13996,7624863,4906198,2718665,63.698,36.302,0
2013,Ciudad de Mxico,M s de 10 s.m.,3033968,1503854,1530114,7624863,4906198,2718665,49.567,50.433,0
2013,Ciudad de Mxico,M s de 2 hasta 3 s.m.,792929,743206,49723,7624863,4906198,2718665,93.729,6.271,0
2013,Ciudad de Mxico,M s de 3 hasta 5 s.m.,1958645,1215215,743430,7624863,4906198,2718665,62.044,37.956,0
2013,Ciudad de Mxico,M s de 5 hasta 10 s.m.,447119,313094,134025,7624863,4906198,2718665,70.025,29.975,0
2013,Ciudad de Mxico,No especificado,385221,242831,142390,7624863,4906198,2718665,63.037,36.963,0
2013,Ciudad de Mxico,No recibe ingresos,914579,821503,93076,7624863,4906198,2718665,89.823,10.177,0
2013,Coahuila,1 salario m¡nimo,58891,54519,4372,3098217,2195964,902253,92.576,7.424,0
2013,Coahuila,Menos de 1 s.m.,222364,209067,13297,3098217,2195964,902253,94.02,5.98,0
2013,Coahuila,M s de 1 hasta 2 s.m.,23930,19713,4217,3098217,2195964,902253,82.378,17.622,0
2013,Coahuila,M s de 10 s.m.,802323,359456,442867,3098217,2195964,902253,44.802,55.198,0
2013,Coahuila,M s de 2 hasta 3 s.m.,387694,374628,13066,3098217,2195964,902253,96.63,3.37,0
2013,Coahuila,M s de 3 hasta 5 s.m.,1245862,883574,362288,3098217,2195964,902253,70.921,29.079,0
2013,Coahuila,M s de 5 hasta 10 s.m.,146910,109125,37785,3098217,2195964,902253,74.28,25.72,0
2013,Coahuila,No especificado,39456,29979,9477,3098217,2195964,902253,75.981,24.019,0
2013,Coahuila,No recibe ingresos,170787,155903,14884,3098217,2195964,902253,91.285,8.715,0
2013,Colima,1 salario m¡nimo,10695,9609,1086,736427,503618,232809,89.846,10.154,0
2013,Colima,Menos de 1 s.m.,144018,123138,20880,736427,503618,232809,85.502,14.498,0
2013,Colima,M s de 1 hasta 2 s.m.,7136,5690,1446,736427,503618,232809,79.737,20.263,0
2013,Colima,M s de 10 s.m.,215008,86223,128785,736427,503618,232809,40.102,59.898,0
2013,Colima,M s de 2 hasta 3 s.m.,108153,103495,4658,736427,503618,232809,95.693,4.307,0
2013,Colima,M s de 3 hasta 5 s.m.,117673,69700,47973,736427,503618,232809,59.232,40.768,0
2013,Colima,M s de 5 hasta 10 s.m.,39081,28526,10555,736427,503618,232809,72.992,27.008,0
2013,Colima,No especificado,10501,7660,2841,736427,503618,232809,72.945,27.055,0
2013,Colima,No recibe ingresos,84162,69577,14585,736427,503618,232809,82.67,17.33,0
2013,Durango,1 salario m¡nimo,50310,46774,3536,1797956,1321180,476776,92.972,7.028,0
2013,Durango,Menos de 1 s.m.,410458,394676,15782,1797956,1321180,476776,96.155,3.845,0
2013,Durango,M s de 1 hasta 2 s.m.,6385,4431,1954,1797956,1321180,476776,69.397,30.603,0
2013,Durango,M s de 10 s.m.,471986,185439,286547,1797956,1321180,476776,39.289,60.711,0
2013,Durango,M s de 2 hasta 3 s.m.,199221,193212,6009,1797956,1321180,476776,96.984,3.016,0
2013,Durango,M s de 3 hasta 5 s.m.,477339,340112,137227,1797956,1321180,476776,71.252,28.748,0
2013,Durango,M s de 5 hasta 10 s.m.,61307,46768,14539,1797956,1321180,476776,76.285,23.715,0
2013,Durango,No especificado,12130,5860,6270,1797956,1321180,476776,48.31,51.69,0
2013,Durango,No recibe ingresos,108820,103908,4912,1797956,1321180,476776,95.486,4.514,0
2013,Estado de Mxico,1 salario m¡nimo,24433,24433,0,16256390,11489737,4766653,100,0,0
2013,Estado de Mxico,Menos de 1 s.m.,1294139,1155379,138760,16256390,11489737,4766653,89.278,10.722,0
2013,Estado de Mxico,M s de 1 hasta 2 s.m.,54880,49131,5749,16256390,11489737,4766653,89.524,10.476,0
2013,Estado de Mxico,M s de 10 s.m.,5282303,2558507,2723796,16256390,11489737,4766653,48.435,51.565,0
2013,Estado de Mxico,M s de 2 hasta 3 s.m.,2246526,2194537,51989,16256390,11489737,4766653,97.686,2.314,0
2013,Estado de Mxico,M s de 3 hasta 5 s.m.,4882982,3355179,1527803,16256390,11489737,4766653,68.712,31.288,0
2013,Estado de Mxico,M s de 5 hasta 10 s.m.,605457,432223,173234,16256390,11489737,4766653,71.388,28.612,0
2013,Estado de Mxico,No especificado,286137,227638,58499,16256390,11489737,4766653,79.556,20.444,0
2013,Estado de Mxico,No recibe ingresos,1579533,1492710,86823,16256390,11489737,4766653,94.503,5.497,0
2013,Guanajuato,1 salario m¡nimo,24798,24693,105,6279607,4265610,2013997,99.577,0.423,0
2013,Guanajuato,Menos de 1 s.m.,1046785,918981,127804,6279607,4265610,2013997,87.791,12.209,0
2013,Guanajuato,M s de 1 hasta 2 s.m.,31666,21917,9749,6279607,4265610,2013997,69.213,30.787,0
2013,Guanajuato,M s de 10 s.m.,1707969,723143,984826,6279607,4265610,2013997,42.339,57.661,0
2013,Guanajuato,M s de 2 hasta 3 s.m.,711833,690468,21365,6279607,4265610,2013997,96.999,3.001,0
2013,Guanajuato,M s de 3 hasta 5 s.m.,2177530,1401058,776472,6279607,4265610,2013997,64.342,35.658,0
2013,Guanajuato,M s de 5 hasta 10 s.m.,302587,235967,66620,6279607,4265610,2013997,77.983,22.017,0
2013,Guanajuato,No especificado,45232,31900,13332,6279607,4265610,2013997,70.525,29.475,0
2013,Guanajuato,No recibe ingresos,231207,217483,13724,6279607,4265610,2013997,94.064,5.936,0
2013,Guerrero,1 salario m¡nimo,10307,8459,1848,3628258,2539215,1089043,82.07,17.93,0
2013,Guerrero,Menos de 1 s.m.,1685550,1425854,259696,3628258,2539215,1089043,84.593,15.407,0
2013,Guerrero,M s de 1 hasta 2 s.m.,20971,17836,3135,3628258,2539215,1089043,85.051,14.949,0
2013,Guerrero,M s de 10 s.m.,822885,286456,536429,3628258,2539215,1089043,34.811,65.189,0
2013,Guerrero,M s de 2 hasta 3 s.m.,344302,338814,5488,3628258,2539215,1089043,98.406,1.594,0
2013,Guerrero,M s de 3 hasta 5 s.m.,439884,182973,256911,3628258,2539215,1089043,41.596,58.404,0
2013,Guerrero,M s de 5 hasta 10 s.m.,87108,69741,17367,3628258,2539215,1089043,80.063,19.937,0
2013,Guerrero,No especificado,13250,9526,3724,3628258,2539215,1089043,71.894,28.106,0
2013,Guerrero,No recibe ingresos,204001,199556,4445,3628258,2539215,1089043,97.821,2.179,0
2013,Hidalgo,1 salario m¡nimo,16655,15670,985,3017120,2199285,817835,94.086,5.914,0
2013,Hidalgo,Menos de 1 s.m.,973203,848464,124739,3017120,2199285,817835,87.183,12.817,0
2013,Hidalgo,M s de 1 hasta 2 s.m.,21937,14616,7321,3017120,2199285,817835,66.627,33.373,0
2013,Hidalgo,M s de 10 s.m.,753451,352585,400866,3017120,2199285,817835,46.796,53.204,0
2013,Hidalgo,M s de 2 hasta 3 s.m.,371454,360705,10749,3017120,2199285,817835,97.106,2.894,0
2013,Hidalgo,M s de 3 hasta 5 s.m.,615730,371270,244460,3017120,2199285,817835,60.298,39.702,0
2013,Hidalgo,M s de 5 hasta 10 s.m.,90251,74316,15935,3017120,2199285,817835,82.344,17.656,0
2013,Hidalgo,No especificado,17872,9548,8324,3017120,2199285,817835,53.424,46.576,0
2013,Hidalgo,No recibe ingresos,156567,152111,4456,3017120,2199285,817835,97.154,2.846,0
2013,Jalisco,1 salario m¡nimo,13033,12905,128,8104530,5464884,2639646,99.018,0.982,0
2013,Jalisco,Menos de 1 s.m.,1250991,1122800,128191,8104530,5464884,2639646,89.753,10.247,0
2013,Jalisco,M s de 1 hasta 2 s.m.,47175,35206,11969,8104530,5464884,2639646,74.629,25.371,0
2013,Jalisco,M s de 10 s.m.,2545296,1160489,1384807,8104530,5464884,2639646,45.593,54.407,0
2013,Jalisco,M s de 2 hasta 3 s.m.,926983,896095,30888,8104530,5464884,2639646,96.668,3.332,0
2013,Jalisco,M s de 3 hasta 5 s.m.,2427290,1533803,893487,8104530,5464884,2639646,63.19,36.81,0
2013,Jalisco,M s de 5 hasta 10 s.m.,368783,279568,89215,8104530,5464884,2639646,75.808,24.192,0
2013,Jalisco,No especificado,120174,69058,51116,8104530,5464884,2639646,57.465,42.535,0
2013,Jalisco,No recibe ingresos,404805,354960,49845,8104530,5464884,2639646,87.687,12.313,0
2013,Michoac n,1 salario m¡nimo,10518,10518,0,4921631,3515921,1405710,100,0,0
2013,Michoac n,Menos de 1 s.m.,1659624,1486835,172789,4921631,3515921,1405710,89.589,10.411,0
2013,Michoac n,M s de 1 hasta 2 s.m.,23260,22407,853,4921631,3515921,1405710,96.333,3.667,0
2013,Michoac n,M s de 10 s.m.,1294830,519247,775583,4921631,3515921,1405710,40.102,59.898,0
2013,Michoac n,M s de 2 hasta 3 s.m.,513615,505501,8114,4921631,3515921,1405710,98.42,1.58,0
2013,Michoac n,M s de 3 hasta 5 s.m.,977464,602111,375353,4921631,3515921,1405710,61.599,38.401,0
2013,Michoac n,M s de 5 hasta 10 s.m.,194891,141920,52971,4921631,3515921,1405710,72.82,27.18,0
2013,Michoac n,No especificado,32204,19139,13065,4921631,3515921,1405710,59.431,40.569,0
2013,Michoac n,No recibe ingresos,215225,208243,6982,4921631,3515921,1405710,96.756,3.244,0
2013,Morelos,1 salario m¡nimo,6611,6471,140,1807323,1257828,549495,97.882,2.118,0
2013,Morelos,Menos de 1 s.m.,331318,306538,24780,1807323,1257828,549495,92.521,7.479,0
2013,Morelos,M s de 1 hasta 2 s.m.,10736,9170,1566,1807323,1257828,549495,85.414,14.586,0
2013,Morelos,M s de 10 s.m.,598385,252952,345433,1807323,1257828,549495,42.272,57.728,0
2013,Morelos,M s de 2 hasta 3 s.m.,273707,269317,4390,1807323,1257828,549495,98.396,1.604,0
2013,Morelos,M s de 3 hasta 5 s.m.,378293,231785,146508,1807323,1257828,549495,61.271,38.729,0
2013,Morelos,M s de 5 hasta 10 s.m.,54905,42664,12241,1807323,1257828,549495,77.705,22.295,0
2013,Morelos,No especificado,13501,7915,5586,1807323,1257828,549495,58.625,41.375,0
2013,Morelos,No recibe ingresos,139867,131016,8851,1807323,1257828,549495,93.672,6.328,0
2013,Nacional,1 salario m¡nimo,984052,876809,107243,121931853,85787843,36144010,89.102,10.898,0
2013,Nacional,Menos de 1 s.m.,26662103,23704448,2957655,121931853,85787843,36144010,88.907,11.093,0
2013,Nacional,M s de 1 hasta 2 s.m.,746806,594672,152134,121931853,85787843,36144010,79.629,20.371,0
2013,Nacional,M s de 10 s.m.,33854861,15109321,18745540,121931853,85787843,36144010,44.63,55.37,0
2013,Nacional,M s de 2 hasta 3 s.m.,14399883,13937033,462850,121931853,85787843,36144010,96.786,3.214,0
2013,Nacional,M s de 3 hasta 5 s.m.,30843248,19454852,11388396,121931853,85787843,36144010,63.077,36.923,0
2013,Nacional,M s de 5 hasta 10 s.m.,4746592,3563834,1182758,121931853,85787843,36144010,75.082,24.918,0
2013,Nacional,No especificado,1667175,1119540,547635,121931853,85787843,36144010,67.152,32.848,0
2013,Nacional,No recibe ingresos,8027133,7427334,599799,121931853,85787843,36144010,92.528,7.472,0
2013,Nayarit,1 salario m¡nimo,2283,2074,209,1181236,818996,362240,90.845,9.155,0
2013,Nayarit,Menos de 1 s.m.,388341,361885,26456,1181236,818996,362240,93.187,6.813,0
2013,Nayarit,M s de 1 hasta 2 s.m.,10299,8915,1384,1181236,818996,362240,86.562,13.438,0
2013,Nayarit,M s de 10 s.m.,384384,135043,249341,1181236,818996,362240,35.132,64.868,0
2013,Nayarit,M s de 2 hasta 3 s.m.,127550,123857,3693,1181236,818996,362240,97.105,2.895,0
2013,Nayarit,M s de 3 hasta 5 s.m.,147361,86361,61000,1181236,818996,362240,58.605,41.395,0
2013,Nayarit,M s de 5 hasta 10 s.m.,43752,33300,10452,1181236,818996,362240,76.111,23.889,0
2013,Nayarit,No especificado,14264,8407,5857,1181236,818996,362240,58.939,41.061,0
2013,Nayarit,No recibe ingresos,63002,59154,3848,1181236,818996,362240,93.892,6.108,0
2013,Nuevo Le¢n,1 salario m¡nimo,8721,7765,956,5191038,3745340,1445698,89.038,10.962,0
2013,Nuevo Le¢n,Menos de 1 s.m.,175720,163152,12568,5191038,3745340,1445698,92.848,7.152,0
2013,Nuevo Le¢n,M s de 1 hasta 2 s.m.,41373,33242,8131,5191038,3745340,1445698,80.347,19.653,0
2013,Nuevo Le¢n,M s de 10 s.m.,1378154,685488,692666,5191038,3745340,1445698,49.74,50.26,0
2013,Nuevo Le¢n,M s de 2 hasta 3 s.m.,724290,681424,42866,5191038,3745340,1445698,94.082,5.918,0
2013,Nuevo Le¢n,M s de 3 hasta 5 s.m.,1996029,1457248,538781,5191038,3745340,1445698,73.007,26.993,0
2013,Nuevo Le¢n,M s de 5 hasta 10 s.m.,288899,214495,74404,5191038,3745340,1445698,74.246,25.754,0
2013,Nuevo Le¢n,No especificado,94740,64668,30072,5191038,3745340,1445698,68.258,31.742,0
2013,Nuevo Le¢n,No recibe ingresos,483112,437858,45254,5191038,3745340,1445698,90.633,9.367,0
2013,Oaxaca,1 salario m¡nimo,8457,8457,0,4429216,2999886,1429330,100,0,0
2013,Oaxaca,Menos de 1 s.m.,2016943,1689691,327252,4429216,2999886,1429330,83.775,16.225,0
2013,Oaxaca,M s de 1 hasta 2 s.m.,8862,7717,1145,4429216,2999886,1429330,87.08,12.92,0
2013,Oaxaca,M s de 10 s.m.,892150,283411,608739,4429216,2999886,1429330,31.767,68.233,0
2013,Oaxaca,M s de 2 hasta 3 s.m.,416152,408210,7942,4429216,2999886,1429330,98.092,1.908,0
2013,Oaxaca,M s de 3 hasta 5 s.m.,769029,314435,454594,4429216,2999886,1429330,40.887,59.113,0
2013,Oaxaca,M s de 5 hasta 10 s.m.,81017,66408,14609,4429216,2999886,1429330,81.968,18.032,0
2013,Oaxaca,No especificado,18642,11769,6873,4429216,2999886,1429330,63.132,36.868,0
2013,Oaxaca,No recibe ingresos,217964,209788,8176,4429216,2999886,1429330,96.249,3.751,0
2013,Puebla,1 salario m¡nimo,18740,17734,1006,7086224,4863158,2223066,94.632,5.368,0
2013,Puebla,Menos de 1 s.m.,2639295,2117452,521843,7086224,4863158,2223066,80.228,19.772,0
2013,Puebla,M s de 1 hasta 2 s.m.,26045,20374,5671,7086224,4863158,2223066,78.226,21.774,0
2013,Puebla,M s de 10 s.m.,1712346,721133,991213,7086224,4863158,2223066,42.114,57.886,0
2013,Puebla,M s de 2 hasta 3 s.m.,627405,608557,18848,7086224,4863158,2223066,96.996,3.004,0
2013,Puebla,M s de 3 hasta 5 s.m.,1456904,868897,588007,7086224,4863158,2223066,59.64,40.36,0
2013,Puebla,M s de 5 hasta 10 s.m.,218259,167149,51110,7086224,4863158,2223066,76.583,23.417,0
2013,Puebla,No especificado,63555,46052,17503,7086224,4863158,2223066,72.46,27.54,0
2013,Puebla,No recibe ingresos,323675,295810,27865,7086224,4863158,2223066,91.391,8.609,0
2013,Queretaro,1 salario m¡nimo,4216,4119,97,1808455,1293626,514829,97.699,2.301,0
2013,Queretaro,Menos de 1 s.m.,213535,189260,24275,1808455,1293626,514829,88.632,11.368,0
2013,Queretaro,M s de 1 hasta 2 s.m.,14327,10976,3351,1808455,1293626,514829,76.611,23.389,0
2013,Queretaro,M s de 10 s.m.,417322,190337,226985,1808455,1293626,514829,45.609,54.391,0
2013,Queretaro,M s de 2 hasta 3 s.m.,283814,274850,8964,1808455,1293626,514829,96.842,3.158,0
2013,Queretaro,M s de 3 hasta 5 s.m.,628258,422243,206015,1808455,1293626,514829,67.209,32.791,0
2013,Queretaro,M s de 5 hasta 10 s.m.,92361,69689,22672,1808455,1293626,514829,75.453,24.547,0
2013,Queretaro,No especificado,27640,19803,7837,1808455,1293626,514829,71.646,28.354,0
2013,Queretaro,No recibe ingresos,126982,112349,14633,1808455,1293626,514829,88.476,11.524,0
2013,Quintana Roo,1 salario m¡nimo,3652,3652,0,1277660,905509,372151,100,0,0
2013,Quintana Roo,Menos de 1 s.m.,189160,176667,12493,1277660,905509,372151,93.396,6.604,0
2013,Quintana Roo,M s de 1 hasta 2 s.m.,12246,9117,3129,1277660,905509,372151,74.449,25.551,0
2013,Quintana Roo,M s de 10 s.m.,463989,209246,254743,1277660,905509,372151,45.097,54.903,0
2013,Quintana Roo,M s de 2 hasta 3 s.m.,206371,197340,9031,1277660,905509,372151,95.624,4.376,0
2013,Quintana Roo,M s de 3 hasta 5 s.m.,141251,93188,48063,1277660,905509,372151,65.973,34.027,0
2013,Quintana Roo,M s de 5 hasta 10 s.m.,77982,54648,23334,1277660,905509,372151,70.078,29.922,0
2013,Quintana Roo,No especificado,24365,16305,8060,1277660,905509,372151,66.92,33.08,0
2013,Quintana Roo,No recibe ingresos,158644,145346,13298,1277660,905509,372151,91.618,8.382,0
2013,San Luis Potos¡,1 salario m¡nimo,43446,40491,2955,2828424,2051663,776761,93.198,6.802,0
2013,San Luis Potos¡,Menos de 1 s.m.,797239,731562,65677,2828424,2051663,776761,91.762,8.238,0
2013,San Luis Potos¡,M s de 1 hasta 2 s.m.,15607,12994,2613,2828424,2051663,776761,83.258,16.742,0
2013,San Luis Potos¡,M s de 10 s.m.,677777,285310,392467,2828424,2051663,776761,42.095,57.905,0
2013,San Luis Potos¡,M s de 2 hasta 3 s.m.,303653,292349,11304,2828424,2051663,776761,96.277,3.723,0
2013,San Luis Potos¡,M s de 3 hasta 5 s.m.,728914,466461,262453,2828424,2051663,776761,63.994,36.006,0
2013,San Luis Potos¡,M s de 5 hasta 10 s.m.,105496,83651,21845,2828424,2051663,776761,79.293,20.707,0
2013,San Luis Potos¡,No especificado,19456,11604,7852,2828424,2051663,776761,59.642,40.358,0
2013,San Luis Potos¡,No recibe ingresos,136836,127241,9595,2828424,2051663,776761,92.988,7.012,0
2013,Sinaloa,1 salario m¡nimo,12537,12537,0,3082924,2127838,955086,100,0,0
2013,Sinaloa,Menos de 1 s.m.,948117,791483,156634,3082924,2127838,955086,83.479,16.521,0
2013,Sinaloa,M s de 1 hasta 2 s.m.,30089,23733,6356,3082924,2127838,955086,78.876,21.124,0
2013,Sinaloa,M s de 10 s.m.,888790,385743,503047,3082924,2127838,955086,43.401,56.599,0
2013,Sinaloa,M s de 2 hasta 3 s.m.,373863,355675,18188,3082924,2127838,955086,95.135,4.865,0
2013,Sinaloa,M s de 3 hasta 5 s.m.,485804,285950,199854,3082924,2127838,955086,58.861,41.139,0
2013,Sinaloa,M s de 5 hasta 10 s.m.,172416,124533,47883,3082924,2127838,955086,72.228,27.772,0
2013,Sinaloa,No especificado,36566,22614,13952,3082924,2127838,955086,61.844,38.156,0
2013,Sinaloa,No recibe ingresos,134742,125570,9172,3082924,2127838,955086,93.193,6.807,0
2013,Sonora,1 salario m¡nimo,99446,95969,3477,3003437,2009774,993663,96.504,3.496,0
2013,Sonora,Menos de 1 s.m.,493982,424904,69078,3003437,2009774,993663,86.016,13.984,0
2013,Sonora,M s de 1 hasta 2 s.m.,24748,18033,6715,3003437,2009774,993663,72.866,27.134,0
2013,Sonora,M s de 10 s.m.,798385,351068,447317,3003437,2009774,993663,43.972,56.028,0
2013,Sonora,M s de 2 hasta 3 s.m.,391248,372773,18475,3003437,2009774,993663,95.278,4.722,0
2013,Sonora,M s de 3 hasta 5 s.m.,845830,477305,368525,3003437,2009774,993663,56.43,43.57,0
2013,Sonora,M s de 5 hasta 10 s.m.,159204,113043,46161,3003437,2009774,993663,71.005,28.995,0
2013,Sonora,No especificado,55452,33861,21591,3003437,2009774,993663,61.064,38.936,0
2013,Sonora,No recibe ingresos,135142,122818,12324,3003437,2009774,993663,90.881,9.119,0
2013,Tabasco,1 salario m¡nimo,187183,157202,29981,2213402,1708685,504717,83.983,16.017,0
2013,Tabasco,Menos de 1 s.m.,581911,555770,26141,2213402,1708685,504717,95.508,4.492,0
2013,Tabasco,M s de 1 hasta 2 s.m.,13536,9519,4017,2213402,1708685,504717,70.324,29.676,0
2013,Tabasco,M s de 10 s.m.,641975,296472,345503,2213402,1708685,504717,46.181,53.819,0
2013,Tabasco,M s de 2 hasta 3 s.m.,288975,280230,8745,2213402,1708685,504717,96.974,3.026,0
2013,Tabasco,M s de 3 hasta 5 s.m.,231548,168330,63218,2213402,1708685,504717,72.698,27.302,0
2013,Tabasco,M s de 5 hasta 10 s.m.,84756,69394,15362,2213402,1708685,504717,81.875,18.125,0
2013,Tabasco,No especificado,17776,10460,7316,2213402,1708685,504717,58.843,41.157,0
